rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
1142,28156755,Antigua Fabrica De Maderas,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156755-Reviews-Antigua_Fabrica_De_Maderas-Seville_Province_of_Seville_Andalucia.html
1143,28156541,Barrio De Feria,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156541-Reviews-Barrio_De_Feria-Seville_Province_of_Seville_Andalucia.html
1144,28156732,Barrio San Gil,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156732-Reviews-Barrio_San_Gil-Seville_Province_of_Seville_Andalucia.html
1145,28156587,Capilla de Montesión,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156587-Reviews-Capilla_de_Montesion-Seville_Province_of_Seville_Andalucia.html
1146,28123599,Parroquia San Benito Abad,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28123599-Reviews-Parroquia_San_Benito_Abad-Seville_Province_of_Seville_Andalucia.html
1147,16750618,Ikebana,(2),Yoga & Pilates • Spas,5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d16750618-Reviews-Ikebana-Seville_Province_of_Seville_Andalucia.html
1148,28156859,Lion Columns,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156859-Reviews-Lion_Columns-Seville_Province_of_Seville_Andalucia.html
1149,28156856,Julius Ceasar Column,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28156856-Reviews-Julius_Ceasar_Column-Seville_Province_of_Seville_Andalucia.html
1150,28155262,Statue Of Antonio Machado,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28155262-Reviews-Statue_Of_Antonio_Machado-Seville_Province_of_Seville_Andalucia.html
1151,28122088,Plaza De Calderon De La Barca,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28122088-Reviews-Plaza_De_Calderon_De_La_Barca-Seville_Province_of_Seville_Andalucia.html
1152,28155156,Pedro Salinas Monument Monolith,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28155156-Reviews-Pedro_Salinas_Monument_Monolith-Seville_Province_of_Seville_Andalucia.html
1153,28155522,Convento Del Espiritu Santo,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28155522-Reviews-Convento_Del_Espiritu_Santo-Seville_Province_of_Seville_Andalucia.html
1154,28121545,Pair Of Hands Statue,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28121545-Reviews-Pair_Of_Hands_Statue-Seville_Province_of_Seville_Andalucia.html
1155,28147978,33 Paseo De Roma Building,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147978-Reviews-33_Paseo_De_Roma_Building-Seville_Province_of_Seville_Andalucia.html
1156,28147973,5 Paseo De Las Delicias Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147973-Reviews-5_Paseo_De_Las_Delicias_Building-Seville_Province_of_Seville_Andalucia.html
1157,28147036,Verses Of Emilio Prados Monolith,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147036-Reviews-Verses_Of_Emilio_Prados_Monolith-Seville_Province_of_Seville_Andalucia.html
1158,28151827,Laredo Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28151827-Reviews-Laredo_Building-Seville_Province_of_Seville_Andalucia.html
1159,28121713,Plaza Monte Sión,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28121713-Reviews-Plaza_Monte_Sion-Seville_Province_of_Seville_Andalucia.html
1160,28147947,Avenida Paseo De Cristina,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147947-Reviews-Avenida_Paseo_De_Cristina-Seville_Province_of_Seville_Andalucia.html
1161,28150057,Colegio Publico San Isidoro Building,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28150057-Reviews-Colegio_Publico_San_Isidoro_Building-Seville_Province_of_Seville_Andalucia.html
1162,28147895,Chapel of the Rosary of the Royal Cavalry Academy,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147895-Reviews-Chapel_of_the_Rosary_of_the_Royal_Cavalry_Academy-Seville_Province_of_Seville_An.html
1163,28148180,Fountain Of Jardines De Cristina,(1),Fountains,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28148180-Reviews-Fountain_Of_Jardines_De_Cristina-Seville_Province_of_Seville_Andalucia.html
1164,28146965,2 Calle San Fernando Building,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28146965-Reviews-2_Calle_San_Fernando_Building-Seville_Province_of_Seville_Andalucia.html
1165,28145842,Parque Don Miguel Mañara,(1),Parks,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28145842-Reviews-Parque_Don_Miguel_Manara-Seville_Province_of_Seville_Andalucia.html
1166,28146844,Fuente De Los Poetas,(1),Fountains,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28146844-Reviews-Fuente_De_Los_Poetas-Seville_Province_of_Seville_Andalucia.html
1167,28146009,Calle Almte Lobo,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28146009-Reviews-Calle_Almte_Lobo-Seville_Province_of_Seville_Andalucia.html
1168,28148068,Portillo De La Muralla,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28148068-Reviews-Portillo_De_La_Muralla-Seville_Province_of_Seville_Andalucia.html
1169,28146000,Monument To Don Miguel Mañara,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28146000-Reviews-Monument_To_Don_Miguel_Manara-Seville_Province_of_Seville_Andalucia.html
1170,28148135,Biblioteca Capitular Y Colombina,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28148135-Reviews-Biblioteca_Capitular_Y_Colombina-Seville_Province_of_Seville_Andalucia.html
1171,28147035,Verses Of Luis Cernuda,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147035-Reviews-Verses_Of_Luis_Cernuda-Seville_Province_of_Seville_Andalucia.html
1172,28147041,Statue Of Emilio Castelar,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147041-Reviews-Statue_Of_Emilio_Castelar-Seville_Province_of_Seville_Andalucia.html
1173,28147039,Verses Of Federico Garcia Lorca Monolith,(1),Parks • Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28147039-Reviews-Verses_Of_Federico_Garcia_Lorca_Monolith-Seville_Province_of_Seville_Andalucia.html
1174,28141642,21 Calle Reyes Catolicos Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28141642-Reviews-21_Calle_Reyes_Catolicos_Building-Seville_Province_of_Seville_Andalucia.html
1175,28142337,Casa Nogueira,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28142337-Reviews-Casa_Nogueira-Seville_Province_of_Seville_Andalucia.html
1176,28144257,Oficina de Correos Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28144257-Reviews-Oficina_de_Correos_Building-Seville_Province_of_Seville_Andalucia.html
1178,28144089,Edificio Coliseo,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28144089-Reviews-Edificio_Coliseo-Seville_Province_of_Seville_Andalucia.html
1179,28141638,6 Calle San Pablo Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28141638-Reviews-6_Calle_San_Pablo_Building-Seville_Province_of_Seville_Andalucia.html
1180,28142707,Paseo Christobal Colon,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28142707-Reviews-Paseo_Christobal_Colon-Seville_Province_of_Seville_Andalucia.html
1181,28142739,Delegacion De Hacienda Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28142739-Reviews-Delegacion_De_Hacienda_Building-Seville_Province_of_Seville_Andalucia.html
1182,28142721,Postigo Del Carbon Building-sevilla,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28142721-Reviews-Postigo_Del_Carbon_Building_sevilla-Seville_Province_of_Seville_Andalucia.html
1183,28144267,1 Calle De Castelar Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28144267-Reviews-1_Calle_De_Castelar_Building-Seville_Province_of_Seville_Andalucia.html
1184,26516208,Puerta del Principe,(1),Points of Interest & Landmarks,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d26516208-Reviews-Puerta_del_Principe-Seville_Province_of_Seville_Andalucia.html
1185,28140810,Fuente De La Plaza De La Magdalena,(1),Fountains,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28140810-Reviews-Fuente_De_La_Plaza_De_La_Magdalena-Seville_Province_of_Seville_Andalucia.html
1186,28141677,River Guardalquivir,(1),Bodies of Water,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28141677-Reviews-River_Guardalquivir-Seville_Province_of_Seville_Andalucia.html
1187,28141117,Facultad De Bellas Artes Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28141117-Reviews-Facultad_De_Bellas_Artes_Building-Seville_Province_of_Seville_Andalucia.html
1188,28136836,Hermandad De Los Panaderos,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28136836-Reviews-Hermandad_De_Los_Panaderos-Seville_Province_of_Seville_Andalucia.html
1189,28138522,1 Plaza Pozo Santo Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28138522-Reviews-1_Plaza_Pozo_Santo_Building-Seville_Province_of_Seville_Andalucia.html
1190,28135798,Hermandad Del Santo Entierro,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28135798-Reviews-Hermandad_Del_Santo_Entierro-Seville_Province_of_Seville_Andalucia.html
1191,28136350,Iglesia Del Colegio Sagrado Corazon,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28136350-Reviews-Iglesia_Del_Colegio_Sagrado_Corazon-Seville_Province_of_Seville_Andalucia.html
1192,28136840,Plaza Fdo.de Herrera,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28136840-Reviews-Plaza_Fdo_de_Herrera-Seville_Province_of_Seville_Andalucia.html
1193,28139167,Palacio Del Marques De La Motilla,(1),Speciality Museums • Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28139167-Reviews-Palacio_Del_Marques_De_La_Motilla-Seville_Province_of_Seville_Andalucia.html
1195,28133137,Edificio Pedro Roldan,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28133137-Reviews-Edificio_Pedro_Roldan-Seville_Province_of_Seville_Andalucia.html
1196,28133301,Plaza Villasis,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28133301-Reviews-Plaza_Villasis-Seville_Province_of_Seville_Andalucia.html
1197,28137008,Iglesia Del Pozo Santo,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28137008-Reviews-Iglesia_Del_Pozo_Santo-Seville_Province_of_Seville_Andalucia.html
1198,28133541,5 Calle Sta.maria De Gracia Building,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28133541-Reviews-5_Calle_Sta_maria_De_Gracia_Building-Seville_Province_of_Seville_Andalucia.html
1199,28135892,16 Calle Alfonso Xii Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28135892-Reviews-16_Calle_Alfonso_Xii_Building-Seville_Province_of_Seville_Andalucia.html
1200,28133536,2 Calle Campana Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28133536-Reviews-2_Calle_Campana_Building-Seville_Province_of_Seville_Andalucia.html
1202,28130419,Biblioteca Bellas Artes Building,(1),Architectural Buildings • Libraries,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28130419-Reviews-Biblioteca_Bellas_Artes_Building-Seville_Province_of_Seville_Andalucia.html
1203,28134774,Cavestany Park,(1),Parks,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28134774-Reviews-Cavestany_Park-Seville_Province_of_Seville_Andalucia.html
1204,28130176,Statue Of Ofelia Nieto,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28130176-Reviews-Statue_Of_Ofelia_Nieto-Seville_Province_of_Seville_Andalucia.html
1205,28128455,Plaza De San Ildefonso,(1),Historic Walking Areas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28128455-Reviews-Plaza_De_San_Ildefonso-Seville_Province_of_Seville_Andalucia.html
1206,28128384,Hermandad Del Santisimo Cristo De Burgos,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28128384-Reviews-Hermandad_Del_Santisimo_Cristo_De_Burgos-Seville_Province_of_Seville_Andalucia.html
1207,28131986,Edificio Ciudad De Londres,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28131986-Reviews-Edificio_Ciudad_De_Londres-Seville_Province_of_Seville_Andalucia.html
1208,28129195,Estatua Del Explorador,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28129195-Reviews-Estatua_Del_Explorador-Seville_Province_of_Seville_Andalucia.html
1209,28129192,Cortijo Gota De Leche Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28129192-Reviews-Cortijo_Gota_De_Leche_Building-Seville_Province_of_Seville_Andalucia.html
1211,28121142,Plaza De San Pedro,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28121142-Reviews-Plaza_De_San_Pedro-Seville_Province_of_Seville_Andalucia.html
1212,28121428,Archivo Histórico Provincial de Sevilla,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28121428-Reviews-Archivo_Historico_Provincial_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
1213,28118997,Jardines Del Valle Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28118997-Reviews-Jardines_Del_Valle_Building-Seville_Province_of_Seville_Andalucia.html
1214,28120962,Plaza De Los Tereros,(1),Historic Walking Areas,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28120962-Reviews-Plaza_De_Los_Tereros-Seville_Province_of_Seville_Andalucia.html
1215,28098993,Convento De Los Terceros Francisanos,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28098993-Reviews-Convento_De_Los_Terceros_Francisanos-Seville_Province_of_Seville_Andalucia.html
1217,28119013,15 Plaza Ponce De Leon Building,(1),Architectural Buildings,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28119013-Reviews-15_Plaza_Ponce_De_Leon_Building-Seville_Province_of_Seville_Andalucia.html
1218,28117584,A la Cooperativa de Viviendas Saturno de Gecosa,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28117584-Reviews-A_la_Cooperativa_de_Viviendas_Saturno_de_Gecosa-Seville_Province_of_Seville_Anda.html
1220,28118980,56 Calle Amador De Los Rios Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28118980-Reviews-56_Calle_Amador_De_Los_Rios_Building-Seville_Province_of_Seville_Andalucia.html
1221,28117736,Monumento A La Libertad,(1),Monuments & Statues,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28117736-Reviews-Monumento_A_La_Libertad-Seville_Province_of_Seville_Andalucia.html
1222,28099155,Iglesia de Nuestra Señora de la Consolación Los Terceros,(1),Churches & Cathedrals,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28099155-Reviews-Iglesia_de_Nuestra_Senora_de_la_Consolacion_Los_Terceros-Seville_Province_of_Sev.html
1223,28118845,8 C.pablo Picasso Building,(1),Architectural Buildings,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187443-d28118845-Reviews-8_C_pablo_Picasso_Building-Seville_Province_of_Seville_Andalucia.html
