rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
3218,33130137,Centre d'Art Amatller,(1),Exhibitions,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d33130137-Reviews-Centre_d_Art_Amatller-Barcelona_Catalonia.html
3219,20295361,Monumento a Josep Girona & Trius,(4),Monuments & Statues,3.3,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20295361-Reviews-Monumento_a_Josep_Girona_Trius-Barcelona_Catalonia.html
3220,20295215,Monumento a Eduardo Dato,(4),Monuments & Statues,3.3,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20295215-Reviews-Monumento_a_Eduardo_Dato-Barcelona_Catalonia.html
3221,21141360,Jesmonite Store Barcelona,(1),Speciality & Gift Shops • Lessons & Workshops,5,1,FALSE,,,"Welcome to the fabulous world of Jesmonite, the easy-to-use, non-toxic chameleon material for your sculpture, design, interior design or craft creations. The Jesmonite store is a project of Resineco…",https://www.tripadvisor.com/Attraction_Review-g187497-d21141360-Reviews-Jesmonite_Store_Barcelona-Barcelona_Catalonia.html
3222,20920936,Silme Estetica & Quiromasaje,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20920936-Reviews-Silme_Estetica_Quiromasaje-Barcelona_Catalonia.html
3223,5252543,Just for you Kids,(2),Speciality & Gift Shops,5,2,FALSE,,,"Children's space for the celebration of birthday parties, creative workshops and leisure for children from 4 to 12 years.",https://www.tripadvisor.com/Attraction_Review-g187497-d5252543-Reviews-Just_for_you_Kids-Barcelona_Catalonia.html
3224,12424100,Estudio 3 Pilates Reformer,(2),Yoga & Pilates,4.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d12424100-Reviews-Estudio_3_Pilates_Reformer-Barcelona_Catalonia.html
3225,9554669,Barcelona Cycle Co,(4),Bike Tours • Gear Rentals,4,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d9554669-Reviews-Barcelona_Cycle_Co-Barcelona_Catalonia.html
3226,14101790,Happy-Barcelona,(1),City Tours • Historical & Heritage Tours,5,1,FALSE,,,Let´s walk through the medieval streets of The Gothic Quarter & visit some places you won’t find a description of in your guide book. Discover the secrets of Antonio Gaudi´s modernism and join the…,https://www.tripadvisor.com/Attraction_Review-g187497-d14101790-Reviews-Happy_Barcelona-Barcelona_Catalonia.html
3227,4094390,Beach Fit Barcelona,(3),Lessons & Workshops,4.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d4094390-Reviews-Beach_Fit_Barcelona-Barcelona_Catalonia.html
3228,12562555,Airbici,Gear Rentals,Ciutadella / Vila Olimpica,4,28,FALSE,,,"At AIRBICI we are fully committed to sport, the environment and the sustainability of our urban spaces. That is why we have been working for more than ten years to DEVELOP A SUSTAINABLE MODEL OF TRANSPORTATION…",https://www.tripadvisor.com/Attraction_Review-g187497-d12562555-Reviews-Airbici-Barcelona_Catalonia.html
3229,2154539,Blondie Bar,(4),Bars & Clubs,4.5,4,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d2154539-Reviews-Blondie_Bar-Barcelona_Catalonia.html
3230,20344473,WorldCityTrail - Barcelona,(1),Escape Games • City Tours,5,1,FALSE,,,"It is a digital,outdoor,guided game and an interactive way to explore the city, combining a fun treasurehunting with a sightseeing tour.It supports 5 languages.Using a smartphone, either online or…",https://www.tripadvisor.com/Attraction_Review-g187497-d20344473-Reviews-WorldCityTrail_Barcelona-Barcelona_Catalonia.html
3231,17655232,Parroquia de San Gregorio Taumaturgo,(1),Churches & Cathedrals,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d17655232-Reviews-Parroquia_de_San_Gregorio_Taumaturgo-Barcelona_Catalonia.html
3232,20088455,Sesame,(1),Speciality & Gift Shops,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20088455-Reviews-Sesame-Barcelona_Catalonia.html
3233,33279120,Titan Transfers,(9),Taxis & Shuttles,3.2,9,FALSE,,,"Taxi Services Ground Transportation from airport to hotels and vice versa, point to point transportation, taxi services, from 1 passenger up to 55.",https://www.tripadvisor.com/Attraction_Review-g187497-d33279120-Reviews-Titan_Transfers-Barcelona_Catalonia.html
3234,20054492,Nautica Rosman,(3),Boat Tours • Waterskiing & Jetskiing,3.7,3,FALSE,,,"Náutica Rosman, official BRP dealership in the city of Barcelona since 1992 has been offering its clients a jet ski rental service as well as the organization of water activities, flyboard, jetsky…",https://www.tripadvisor.com/Attraction_Review-g187497-d20054492-Reviews-Nautica_Rosman-Barcelona_Catalonia.html
3235,20990663,fotografos barcelona,(1),Walking Tours,5,1,FALSE,,,Barcelona Photographers is a photography company where we offer many services. We recently added the service of couples photo sessions for tourists as well as destination weddings elopement type,https://www.tripadvisor.com/Attraction_Review-g187497-d20990663-Reviews-Fotografos_barcelona-Barcelona_Catalonia.html
3236,5900053,Bar Petit - Valldaura,(4),Bars & Clubs,4,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d5900053-Reviews-Bar_Petit_Valldaura-Barcelona_Catalonia.html
3237,17572912,Olivera de salut herbolario,(1),Cooking Classes,5,1,FALSE,,,"Herbal Medicine, Sale Of Natural Food Products, Cosmetics, Infusions, Gift Items And Therapies",https://www.tripadvisor.com/Attraction_Review-g187497-d17572912-Reviews-Olivera_de_salut_herbolario-Barcelona_Catalonia.html
3238,5919648,bar gust mediterrani,(2),Bars & Clubs,4.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d5919648-Reviews-Bar_gust_mediterrani-Barcelona_Catalonia.html
3239,29702376,Bodegas La Catedral,(1),Wine Tours & Tastings,4,1,FALSE,,,"Find the perfect wine for your next adventure Shop specializing in Spanish wines, cavas, international spirits and high quality oils. We give you the opportunity to enjoy a personalized wine experience…",https://www.tripadvisor.com/Attraction_Review-g187497-d29702376-Reviews-Bodegas_La_Catedral-Barcelona_Catalonia.html
3240,4420605,Golf Eixample,(3),Golf Courses,4.3,3,FALSE,,,Practice your golf swing downtown Barcelona. At Golf Eixample you can practice by your own or you can take a golf lesson with our qualified instructors who have many years of experience. To find out…,https://www.tripadvisor.com/Attraction_Review-g187497-d4420605-Reviews-Golf_Eixample-Barcelona_Catalonia.html
3241,20812449,Aroha Massage,(1),Sports Camps & Clinics,5,1,FALSE,Open now,,We are a company that offers sensitive massage services to hotels in Barcelona and Ibiza. Our main objective is to allow the tantra experience to be at your fingertips. At the door of your hotel! …,https://www.tripadvisor.com/Attraction_Review-g187497-d20812449-Reviews-Aroha_Massage-Barcelona_Catalonia.html
3242,33991124,Castell de Montjuic,(3),Military Museums,3.3,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d33991124-Reviews-Castell_de_Montjuic-Barcelona_Catalonia.html
3243,32861161,Avenue Del Portal De L'àngel,(1),Historic Walking Areas,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d32861161-Reviews-Avenue_Del_Portal_De_L_angel-Barcelona_Catalonia.html
3244,28392914,Barcelona Bike Tours – Guided Cycling Adventures & Rentals,(1),City Tours • Historical & Heritage Tours,4,1,FALSE,,,"Discover the best bike tours in Barcelona for an unforgettable adventure! Our guided cycling tours take you through iconic sights like Sagrada Família, Gothic Quarter, and Barceloneta Beach. Eco-friendly…",https://www.tripadvisor.com/Attraction_Review-g187497-d28392914-Reviews-Barcelona_Bike_Tours_Guided_Cycling_Adventures_Rentals-Barcelona_Catalonia.html
3245,28191028,Aquamasaje Barcelona,(1),Hammams & Turkish Baths • Spas,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d28191028-Reviews-Aquamasaje_Barcelona-Barcelona_Catalonia.html
3246,24068974,Palau Marcet,(1),Architectural Buildings,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d24068974-Reviews-Palau_Marcet-Barcelona_Catalonia.html
3247,20280312,nie,(1),Multi-day Tours • Cultural Tours,5,1,FALSE,,,Travel guides to and from Spain and Morocco are provided by Spanish and Japanese residents. Your bespoke journey. We will guide you to places that are not listed in the guidebook or to places that…,https://www.tripadvisor.com/Attraction_Review-g187497-d20280312-Reviews-Nie-Barcelona_Catalonia.html
3248,20373396,Massage Barcelona,(1),Night Tours • Private Tours,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20373396-Reviews-Massage_Barcelona-Barcelona_Catalonia.html
3249,19388648,Aerobus Barcelona,(1),Taxis & Shuttles,5,1,FALSE,,,"Distribusion is the technology platform providing access to ground transportation worldwide, enabling a better travel experience from search to settlement.",https://www.tripadvisor.com/Attraction_Review-g187497-d19388648-Reviews-Aerobus_Barcelona-Barcelona_Catalonia.html
3250,32832578,Passatge De Bacardí,(2),Historic Walking Areas,3.5,2,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d32832578-Reviews-Passatge_De_Bacardi-Barcelona_Catalonia.html
3251,1974211,La Bodega del Onze,(1),Bars & Clubs,5,1,FALSE,,,"Cocktail bar in the most bohemian Barcelona. Good vibes and excellent selection of music (funk, groove, salsa, swing, rock & roll years 50-60 ...). Good atmosphere and the best mojitos and caipirinhas…",https://www.tripadvisor.com/Attraction_Review-g187497-d1974211-Reviews-La_Bodega_del_Onze-Barcelona_Catalonia.html
3252,13139351,Indiferent,(4),Spas,3.3,4,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13139351-Reviews-Indiferent-Barcelona_Catalonia.html
3253,18190117,Abracadabra,(1),Speciality & Gift Shops,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d18190117-Reviews-Abracadabra-Barcelona_Catalonia.html
3254,7927698,Krakatoa,(1),Speciality & Gift Shops,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d7927698-Reviews-Krakatoa-Barcelona_Catalonia.html
3255,20139449,The Black Horse English Pub,(1),Bars & Clubs,5,1,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187497-d20139449-Reviews-The_Black_Horse_English_Pub-Barcelona_Catalonia.html
3256,17343411,"Paula Vargas, Masajista Barcelona",(1),Spas,5,1,FALSE,,,"Shiatsu (japanese massage), Swedish massage (classic), Deep Tissue, Therapeutic massage (medical), Sport massage, Reflexology (foot massage), Thai massage, Full-body massage for relaxation and wellness…",https://www.tripadvisor.com/Attraction_Review-g187497-d17343411-Reviews-Paula_Vargas_Masajista_Barcelona-Barcelona_Catalonia.html
3257,14032759,SOFIA Oasis Wellness & Spa,(2),Spas,4,2,FALSE,,,"""SOFIA Oasis Wellness & Spa offers sensory experiences based on wellness, luxury and relaxation. A private paradise devoted to rest and wellbeing where every client is unique. Enter the exclusive …",https://www.tripadvisor.com/Attraction_Review-g187497-d14032759-Reviews-SOFIA_Oasis_Wellness_Spa-Barcelona_Catalonia.html
3258,19945141,Mamaz Social Food,(1),Cooking Classes,5,1,FALSE,,,"I'm Antoine, Mamaz Social Food CEO, Mamaz is a platform that allows you to book dinners, cooking class and food tours with locals in more than 75 countries! All the experiences featured on this page…",https://www.tripadvisor.com/Attraction_Review-g187497-d19945141-Reviews-Mamaz_Social_Food-Barcelona_Catalonia.html
3259,13139266,Compte Icaria,(5),Spas,3.2,5,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13139266-Reviews-Compte_Icaria-Barcelona_Catalonia.html
3260,19411575,Goleta Pacha 67,(1),Boat Tours • Private Tours,5,1,FALSE,,,"Enjoy a unique and 100% customizable experience aboard the Gulet Pacha 67. Perfect for activities for groups, both in the port of Barcelona and with departures to the sea.",https://www.tripadvisor.com/Attraction_Review-g187497-d19411575-Reviews-Goleta_Pacha_67-Barcelona_Catalonia.html
3261,13222224,Discover Catalunya,(1),Hiking & Camping Tours • Day Trips,5,1,FALSE,,,Discover Catalunya offers one day hiking trips across many destinations in Catalonia. Explore all the beauty of this region.,https://www.tripadvisor.com/Attraction_Review-g187497-d13222224-Reviews-Discover_Catalunya-Barcelona_Catalonia.html
3262,18977066,Sagrada Familia Tours,(1),City Tours • Historical & Heritage Tours,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d18977066-Reviews-Sagrada_Familia_Tours-Barcelona_Catalonia.html
3263,17676511,Esperança Cases Prats,(1),Paint & Pottery Studios,4,1,FALSE,,,Teaching the alchemy of creative perfume in the neighborhood where the Perfume was shot Academic perfumer based on ONLY NATURALS. Passionate about this world in which I have been for three decades…,https://www.tripadvisor.com/Attraction_Review-g187497-d17676511-Reviews-Esperanca_Cases_Prats-Barcelona_Catalonia.html
3264,13981062,Audtori Axa,(3),Theaters,4,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13981062-Reviews-Audtori_Axa-Barcelona_Catalonia.html
3265,7140549,Moska,(2),Speciality & Gift Shops • Antique Shops,4.5,2,FALSE,,,"Centrally located in a quiet side street in Barcelona's fashionable Borne District, this small jewelry store offers a selection of rare antique heirloom pieces, tribal adornments, rich gemstone chokers…",https://www.tripadvisor.com/Attraction_Review-g187497-d7140549-Reviews-Moska-Barcelona_Catalonia.html
3266,13990218,Estacion Clot Arago,(3),Rail Services,3.7,3,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13990218-Reviews-Estacion_Clot_Arago-Barcelona_Catalonia.html
3267,19694546,Ciclistyk,(1),Gear Rentals,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d19694546-Reviews-Ciclistyk-Barcelona_Catalonia.html
3268,10859448,Joseph Bodywork,(6),Spas,3.7,6,FALSE,,,"RELAX – RESTORE – REJUVENATE. Joseph Bodywork treatments include both relaxation, and therapeutic detailed work on problem areas that might be limiting your ability to move with freedom and ease. …",https://www.tripadvisor.com/Attraction_Review-g187497-d10859448-Reviews-Joseph_Bodywork-Barcelona_Catalonia.html
3269,19298186,The Spain Tours,Submarine Tours • Boat Tours,El Raval,,,FALSE,,,"We are an agency in charge of the best tours in Spain. Among our products we have cities like BARCELONA, MADRID, SEVILLA and many others.",https://www.tripadvisor.com/Attraction_Review-g187497-d19298186-Reviews-The_Spain_Tours-Barcelona_Catalonia.html
3270,15328974,Rent a Bike BCN - Shop Placa Universitat,(2),Gear Rentals,3,2,FALSE,,,Discover the wonderful Barcelona by riding a bike! Just rent one of our bicycles and start your city tour. As soon as you arrival in the city. It's easy and cheap! Our bike rental shops are conveniently…,https://www.tripadvisor.com/Attraction_Review-g187497-d15328974-Reviews-Rent_a_Bike_BCN_Shop_Placa_Universitat-Barcelona_Catalonia.html
3271,2102204,Mytea & Sandal,(3),Spas,5,3,FALSE,,,"Urban Spa in Barcelona, Performing Fish pedicure,Massges, Body treatments and Nail Services Plus Teashop !",https://www.tripadvisor.com/Attraction_Review-g187497-d2102204-Reviews-Mytea_Sandal-Barcelona_Catalonia.html
3272,13139540,Hadda Centers,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13139540-Reviews-Hadda_Centers-Barcelona_Catalonia.html
3273,19268698,Greentour,(1),Private Tours,5,1,FALSE,,,"GreenTour offers a guided tour based on the history of Cannabis by visiting the famous Hash.Hemp Museum, then at the turn of beautiful Grafitis we will stop in the best seedshop of the city, to exchange…",https://www.tripadvisor.com/Attraction_Review-g187497-d19268698-Reviews-Greentour-Barcelona_Catalonia.html
3274,17736932,Javier Caparrós Miralles,(1),Private Tours • Day Trips,5,1,FALSE,,,"Enamored and curious of Barcelona Hi, I'm Javier, 100% Barcelona! I have made my profession my passion, working more than 10 years between the Mediterranean and the Pyrenees for sports tourism and…",https://www.tripadvisor.com/Attraction_Review-g187497-d17736932-Reviews-Javier_Caparros_Miralles-Barcelona_Catalonia.html
3275,13139455,La Coqueta,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13139455-Reviews-La_Coqueta-Barcelona_Catalonia.html
3276,7132923,Barcelona Medieval Audioguide,(1),Sightseeing Tours,5,1,FALSE,,,"Audio guide lasting more than an hour about Barcelona in the Middle Ages, which you can download to your mobile phone or mp3 player. Choose the landmarks you are most interested in and organise your…",https://www.tripadvisor.com/Attraction_Review-g187497-d7132923-Reviews-Barcelona_Medieval_Audioguide-Barcelona_Catalonia.html
3277,13139527,Bip,(1),Spas,5,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d13139527-Reviews-Bip-Barcelona_Catalonia.html
3278,28002869,Mount Tibidabo,(1),Mountains,4,1,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187497-d28002869-Reviews-Mount_Tibidabo-Barcelona_Catalonia.html
3279,21064261,14 EYES - Iris Photography,(2),Art Galleries,3.5,2,FALSE,,,14 EYES - Iris Photography is an interactive art gallery offering a unique experience. Visitors are able to realise a high resolution picture of their own iris and convert it to a real piece of art…,https://www.tripadvisor.com/Attraction_Review-g187497-d21064261-Reviews-14_EYES_Iris_Photography-Barcelona_Catalonia.html
3280,13139248,Lessentia Organic Wellness Balmes,(1),Spas,5,1,FALSE,,,"Organic and vegan beauty and wellness center. Natural facial and body treatments, massages and beauty and wellness rituals. Yoga and meditation room from Monday to Friday.",https://www.tripadvisor.com/Attraction_Review-g187497-d13139248-Reviews-Lessentia_Organic_Wellness_Balmes-Barcelona_Catalonia.html
3281,10387487,BSC Rent,(8),City Tours • Bike Tours,3.5,8,FALSE,,,"We rent Bikes, Scooters and Cars (BSC RENT). We are just right in the heart of the city in La Rambla. We also do guide tours with all our different type of vehicles. Are You thinking, how to explore…",https://www.tripadvisor.com/Attraction_Review-g187497-d10387487-Reviews-BSC_Rent-Barcelona_Catalonia.html
